IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2006,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,39.4,,,20.9,,61.4,39.4 [20.9-61.4],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2006,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,39.9,,,21.5,,61.7,39.9 [21.5-61.7],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2006,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,40.3,,,27.1,,54.8,40.3 [27.1-54.8],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2006,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,41.6,,,32.9,,51.5,41.6 [32.9-51.5],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2006,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,42.2,,,33.7,,51.7,42.2 [33.7-51.7],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2006,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,50.6,,,33.5,,68,50.6 [33.5-68.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2006,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,51.7,,,45,,58.3,51.7 [45.0-58.3],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,12.5,,,4.5,,26.3,12.5 [4.5-26.3],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,12.6,,,4.7,,26.3,12.6 [4.7-26.3],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,15.8,,,6.7,,29.2,15.8 [6.7-29.2],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,16.2,,,7.3,,29.4,16.2 [7.3-29.4],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,19.8,,,7.2,,33.6,19.8 [7.2-33.6],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,20.8,,,15.7,,28.1,20.8 [15.7-28.1],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,21.2,,,16.1,,28.4,21.2 [16.1-28.4],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,21.8,,,16.9,,27.6,21.8 [16.9-27.6],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,22,,,17.3,,27.7,22.0 [17.3-27.7],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,23,,,17.1,,30.2,23.0 [17.1-30.2],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,24,,,18.4,,31,24.0 [18.4-31.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,26.6,,,15,,36.8,26.6 [15.0-36.8],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,29.9,,,19.8,,42.5,29.9 [19.8-42.5],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,29.9,,,23.7,,36.2,29.9 [23.7-36.2],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,30.6,,,20.7,,42.4,30.6 [20.7-42.4],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,30.6,,,21.9,,42.4,30.6 [21.9-42.4],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,30.9,,,22.4,,42.6,30.9 [22.4-42.6],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,31.2,,,23.3,,39,31.2 [23.3-39.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,33,,,22.7,,46.7,33.0 [22.7-46.7],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,33,,,23,,46.2,33.0 [23.0-46.2],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,33.1,,,22.6,,46,33.1 [22.6-46.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,33.7,,,23.5,,46.1,33.7 [23.5-46.1],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,33.9,,,29.4,,39.4,33.9 [29.4-39.4],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,36.2,,,24.1,,48,36.2 [24.1-48.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,36.6,,,26.4,,48.6,36.6 [26.4-48.6],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,38.4,,,33.1,,44.5,38.4 [33.1-44.5],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,40.1,,,21,,62.8,40.1 [21.0-62.8],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,40.6,,,21.8,,63.1,40.6 [21.8-63.1],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,41.1,,,27.9,,55.8,41.1 [27.9-55.8],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,42.3,,,33.5,,52.3,42.3 [33.5-52.3],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,42.9,,,34.3,,52.4,42.9 [34.3-52.4],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,51.6,,,34,,69,51.6 [34.0-69.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2005,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,52.6,,,45.8,,59.2,52.6 [45.8-59.2],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2004,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,12.5,,,4.5,,26.6,12.5 [4.5-26.6],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2004,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,12.6,,,4.7,,26.5,12.6 [4.7-26.5],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2004,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,16,,,6.9,,30,16.0 [6.9-30.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2004,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,16.5,,,7.6,,30.1,16.5 [7.6-30.1],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2004,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,20.1,,,7.4,,34,20.1 [7.4-34.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2004,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,21.4,,,16.3,,28.6,21.4 [16.3-28.6],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2004,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,21.5,,,16.6,,27.4,21.5 [16.6-27.4],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
